subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
16;2024-10-09;01:09:46;17;40;right;{"vid1":18,"vid2":18,"vid3":18};611.271
14;2024-10-09;00:58:01;32;8;left;{"vid1":33,"vid2":66,"vid3":66};1443.406
14;2024-10-09;00:58:01;33;24;left;{"vid1":34,"vid2":68,"vid3":34};1481.046
16;2024-10-09;01:09:46;18;41;right;{"vid1":19,"vid2":19,"vid3":19};650.812
14;2024-10-09;00:58:01;34;31;right;{"vid1":35,"vid2":35,"vid3":35};1506.471
16;2024-10-09;01:09:46;19;13;middle;{"vid1":20,"vid2":20,"vid3":20};687.085
14;2024-10-09;00:58:01;35;20;middle;{"vid1":36,"vid2":36,"vid3":36};1532.226
16;2024-10-09;01:09:46;20;31;right;{"vid1":21,"vid2":21,"vid3":21};700.33
16;2024-10-09;01:09:46;21;29;middle;{"vid1":44,"vid2":22,"vid3":22};726.209
14;2024-10-09;00:58:01;36;26;left;{"vid1":37,"vid2":37,"vid3":37};1559.446
14;2024-10-09;00:58:01;37;17;right;{"vid1":38,"vid2":38,"vid3":38};1573.819
16;2024-10-09;01:09:46;22;18;right;{"vid1":23,"vid2":23,"vid3":23};745.424
16;2024-10-09;01:09:46;23;39;right;{"vid1":24,"vid2":24,"vid3":24};763.196
14;2024-10-09;00:58:01;38;25;left;{"vid1":39,"vid2":39,"vid3":39};1598.3
16;2024-10-09;01:09:46;24;12;right;{"vid1":25,"vid2":25,"vid3":25};779.28
14;2024-10-09;00:58:01;39;27;middle;{"vid1":40,"vid2":40,"vid3":40};1611.954
14;2024-10-09;00:58:01;40;35;right;{"vid1":41,"vid2":41,"vid3":41};1632.87
14;2024-10-09;00:58:01;41;29;right;{"vid1":42,"vid2":42,"vid3":42};1657.946
14;2024-10-09;00:58:01;42;3;left;{"vid1":86,"vid2":43,"vid3":43};1686.059
16;2024-10-09;01:09:46;25;26;right;{"vid1":52,"vid2":52,"vid3":26};860.017
14;2024-10-09;00:58:01;43;42;right;{"vid1":44,"vid2":44,"vid3":44};1710.477
16;2024-10-09;01:09:46;26;33;left;{"vid1":27,"vid2":27,"vid3":27};888.703
14;2024-10-09;00:58:01;44;22;right;{"vid1":45,"vid2":45,"vid3":45};1740.444
16;2024-10-09;01:09:46;27;14;left;{"vid1":28,"vid2":28,"vid3":28};910.483
16;2024-10-09;01:09:46;28;34;middle;{"vid1":29,"vid2":29,"vid3":29};933.521
16;2024-10-09;01:09:46;29;5;right;{"vid1":30,"vid2":30,"vid3":30};1029.206
16;2024-10-09;01:09:46;30;22;right;{"vid1":31,"vid2":31,"vid3":31};1053.193
16;2024-10-09;01:09:46;31;25;right;{"vid1":32,"vid2":32,"vid3":32};1080.671
16;2024-10-09;01:09:46;32;24;right;{"vid1":33,"vid2":33,"vid3":33};1101.314
16;2024-10-09;01:09:46;33;21;left;{"vid1":34,"vid2":34,"vid3":34};1118.585
16;2024-10-09;01:09:46;34;4;right;{"vid1":70,"vid2":35,"vid3":35};1142
16;2024-10-09;01:09:46;35;2;right;{"vid1":36,"vid2":36,"vid3":36};1158.39
16;2024-10-09;01:09:46;36;8;left;{"vid1":37,"vid2":74,"vid3":37};1191.413
16;2024-10-09;01:09:46;37;15;middle;{"vid1":76,"vid2":76,"vid3":76};1214.214
16;2024-10-09;01:09:46;38;27;left;{"vid1":39,"vid2":39,"vid3":39};1242.602
16;2024-10-09;01:09:46;39;7;right;{"vid1":40,"vid2":40,"vid3":40};1276.779
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
17;2024-10-09;01:33:13;0;26;left;{"vid1":1,"vid2":1,"vid3":1};27.168
16;2024-10-09;01:09:46;40;19;left;{"vid1":123,"vid2":82,"vid3":41};1343.897
17;2024-10-09;01:33:13;1;23;right;{"vid1":2,"vid2":2,"vid3":2};51.738
16;2024-10-09;01:09:46;41;30;right;{"vid1":42,"vid2":42,"vid3":42};1360.732
16;2024-10-09;01:09:46;42;20;left;{"vid1":43,"vid2":43,"vid3":43};1383.901
17;2024-10-09;01:33:13;2;13;right;{"vid1":6,"vid2":6,"vid3":3};91.513
16;2024-10-09;01:09:46;43;10;right;{"vid1":44,"vid2":44,"vid3":44};1411.908
17;2024-10-09;01:33:13;3;30;right;{"vid1":4,"vid2":4,"vid3":4};114.82
16;2024-10-09;01:09:46;44;1;middle;{"vid1":90,"vid2":45,"vid3":45};1434.465
17;2024-10-09;01:33:13;4;2;middle;{"vid1":5,"vid2":5,"vid3":5};152.998
17;2024-10-09;01:33:13;5;41;left;{"vid1":6,"vid2":6,"vid3":6};223.766
17;2024-10-09;01:33:13;6;22;middle;{"vid1":7,"vid2":7,"vid3":7};250.088
17;2024-10-09;01:33:13;7;5;middle;{"vid1":8,"vid2":8,"vid3":8};273.697
17;2024-10-09;01:33:13;8;42;middle;{"vid1":9,"vid2":9,"vid3":9};298.56
17;2024-10-09;01:33:13;9;20;right;{"vid1":10,"vid2":10,"vid3":10};317.563
17;2024-10-09;01:33:13;10;6;right;{"vid1":22,"vid2":11,"vid3":11};339.627
17;2024-10-09;01:33:13;11;44;right;{"vid1":12,"vid2":12,"vid3":12};387.19
17;2024-10-09;01:33:13;12;38;right;{"vid1":13,"vid2":13,"vid3":13};410.576
17;2024-10-09;01:33:13;13;25;middle;{"vid1":14,"vid2":14,"vid3":14};433.74
17;2024-10-09;01:33:13;14;29;middle;{"vid1":15,"vid2":15,"vid3":15};460.603
17;2024-10-09;01:33:13;15;33;left;{"vid1":16,"vid2":16,"vid3":16};494.711
17;2024-10-09;01:33:13;16;0;right;{"vid1":17,"vid2":17,"vid3":17};541.344
17;2024-10-09;01:33:13;17;34;middle;{"vid1":18,"vid2":18,"vid3":18};568.053
17;2024-10-09;01:33:13;18;35;right;{"vid1":19,"vid2":19,"vid3":19};604.857
17;2024-10-09;01:33:13;19;7;right;{"vid1":20,"vid2":20,"vid3":20};629.017
17;2024-10-09;01:33:13;20;36;right;{"vid1":21,"vid2":21,"vid3":21};650.634
17;2024-10-09;01:33:13;21;14;middle;{"vid1":22,"vid2":22,"vid3":22};673.347
17;2024-10-09;01:33:13;22;43;right;{"vid1":23,"vid2":23,"vid3":23};696.445
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
18;2024-10-09;01:48:21;0;22;middle;{"vid1":1,"vid2":1,"vid3":1};26.841
18;2024-10-09;01:48:21;1;39;middle;{"vid1":2,"vid2":2,"vid3":2};49.363
18;2024-10-09;01:48:21;2;35;right;{"vid1":3,"vid2":3,"vid3":3};68.776
18;2024-10-09;01:48:21;3;38;middle;{"vid1":4,"vid2":4,"vid3":4};96.04
18;2024-10-09;01:48:21;4;15;left;{"vid1":5,"vid2":5,"vid3":5};119.125
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
19;2024-10-09;01:49:37;0;14;left;{"vid1":4,"vid2":3,"vid3":2};38.464
18;2024-10-09;01:48:21;5;0;middle;{"vid1":6,"vid2":6,"vid3":6};141.589
19;2024-10-09;01:49:37;1;11;right;{"vid1":4,"vid2":4,"vid3":4};62.962
18;2024-10-09;01:48:21;6;36;middle;{"vid1":7,"vid2":7,"vid3":7};159.391
18;2024-10-09;01:48:21;7;9;left;{"vid1":8,"vid2":8,"vid3":8};173.608
18;2024-10-09;01:48:21;8;17;middle;{"vid1":9,"vid2":9,"vid3":9};190.625
19;2024-10-09;01:49:37;2;39;middle;{"vid1":9,"vid2":6,"vid3":6};102.853
19;2024-10-09;01:49:37;3;20;left;{"vid1":8,"vid2":8,"vid3":4};138.493
17;2024-10-09;01:33:13;23;17;left;{"vid1":48,"vid2":24,"vid3":24};1169.91
18;2024-10-09;01:48:21;9;20;middle;{"vid1":10,"vid2":10,"vid3":20};275.305
18;2024-10-09;01:48:21;10;30;left;{"vid1":11,"vid2":11,"vid3":11};295.271
17;2024-10-09;01:33:13;24;12;middle;{"vid1":25,"vid2":25,"vid3":25};1201.712
19;2024-10-09;01:49:37;4;5;left;{"vid1":20,"vid2":10,"vid3":10};218.428
18;2024-10-09;01:48:21;11;16;middle;{"vid1":24,"vid2":12,"vid3":12};324.173
18;2024-10-09;01:48:21;12;11;middle;{"vid1":13,"vid2":13,"vid3":13};348.604
19;2024-10-09;01:49:37;5;38;middle;{"vid1":12,"vid2":18,"vid3":12};273.331
18;2024-10-09;01:48:21;13;25;middle;{"vid1":14,"vid2":14,"vid3":14};370.075
17;2024-10-09;01:33:13;25;16;right;{"vid1":26,"vid2":26,"vid3":26};1278.551
17;2024-10-09;01:33:13;26;28;right;{"vid1":27,"vid2":27,"vid3":27};1301.74
18;2024-10-09;01:48:21;14;2;middle;{"vid1":15,"vid2":15,"vid3":15};396.271
19;2024-10-09;01:49:37;6;34;middle;{"vid1":7,"vid2":7,"vid3":7};306.236
19;2024-10-09;01:49:37;7;27;right;{"vid1":16,"vid2":8,"vid3":8};329.604
17;2024-10-09;01:33:13;27;32;middle;{"vid1":56,"vid2":28,"vid3":28};1385.056
19;2024-10-09;01:49:37;8;36;left;{"vid1":27,"vid2":27,"vid3":18};409.232
18;2024-10-09;01:48:21;15;28;right;{"vid1":16,"vid2":16,"vid3":16};504.203
17;2024-10-09;01:33:13;28;3;right;{"vid1":29,"vid2":29,"vid3":29};1411.353
19;2024-10-09;01:49:37;9;23;left;{"vid1":10,"vid2":10,"vid3":10};424.315
17;2024-10-09;01:33:13;29;19;right;{"vid1":30,"vid2":30,"vid3":30};1443.676
17;2024-10-09;01:33:13;30;27;left;{"vid1":31,"vid2":31,"vid3":31};1458.24
17;2024-10-09;01:33:13;31;8;middle;{"vid1":32,"vid2":32,"vid3":32};1486.444
18;2024-10-09;01:48:21;16;29;middle;{"vid1":17,"vid2":34,"vid3":17};589.186
19;2024-10-09;01:49:37;10;24;middle;{"vid1":33,"vid2":33,"vid3":22};496.286
17;2024-10-09;01:33:13;32;10;left;{"vid1":33,"vid2":33,"vid3":33};1509.68
19;2024-10-09;01:49:37;11;13;middle;{"vid1":12,"vid2":12,"vid3":12};519.762
17;2024-10-09;01:33:13;33;24;right;{"vid1":34,"vid2":34,"vid3":34};1529.46
18;2024-10-09;01:48:21;17;41;left;{"vid1":18,"vid2":18,"vid3":18};649.92
18;2024-10-09;01:48:21;18;14;left;{"vid1":19,"vid2":19,"vid3":19};669.739
17;2024-10-09;01:33:13;34;40;left;{"vid1":35,"vid2":35,"vid3":35};1579.996
19;2024-10-09;01:49:37;12;43;right;{"vid1":39,"vid2":39,"vid3":39};594.04
18;2024-10-09;01:48:21;19;24;middle;{"vid1":20,"vid2":20,"vid3":20};694.434
17;2024-10-09;01:33:13;35;21;right;{"vid1":36,"vid2":36,"vid3":36};1606.058
19;2024-10-09;01:49:37;13;15;right;{"vid1":14,"vid2":28,"vid3":14};621.922
18;2024-10-09;01:48:21;20;37;middle;{"vid1":21,"vid2":21,"vid3":105};721.45
17;2024-10-09;01:33:13;36;37;left;{"vid1":37,"vid2":37,"vid3":37};1646.255
19;2024-10-09;01:49:37;14;35;middle;{"vid1":30,"vid2":30,"vid3":15};646.944
18;2024-10-09;01:48:21;21;6;middle;{"vid1":22,"vid2":22,"vid3":44};745.901
19;2024-10-09;01:49:37;15;32;left;{"vid1":32,"vid2":16,"vid3":16};682.208
17;2024-10-09;01:33:13;37;39;right;{"vid1":38,"vid2":38,"vid3":38};1685.581
18;2024-10-09;01:48:21;22;23;middle;{"vid1":23,"vid2":69,"vid3":46};792.367
17;2024-10-09;01:33:13;38;1;middle;{"vid1":39,"vid2":39,"vid3":39};1704.494
18;2024-10-09;01:48:21;23;27;left;{"vid1":24,"vid2":24,"vid3":24};813.5
17;2024-10-09;01:33:13;39;11;middle;{"vid1":40,"vid2":40,"vid3":40};1721.322
18;2024-10-09;01:48:21;24;7;right;{"vid1":25,"vid2":25,"vid3":25};826.154
18;2024-10-09;01:48:21;25;19;left;{"vid1":26,"vid2":26,"vid3":26};841.983
17;2024-10-09;01:33:13;40;9;middle;{"vid1":41,"vid2":41,"vid3":41};1755.273
18;2024-10-09;01:48:21;26;42;right;{"vid1":27,"vid2":27,"vid3":27};866.449
17;2024-10-09;01:33:13;41;4;left;{"vid1":42,"vid2":42,"vid3":42};1780.411
19;2024-10-09;01:49:37;16;3;left;{"vid1":17,"vid2":34,"vid3":34};789.472
18;2024-10-09;01:48:21;27;4;right;{"vid1":28,"vid2":28,"vid3":28};885.787
18;2024-10-09;01:48:21;28;3;left;{"vid1":29,"vid2":29,"vid3":29};904.149
17;2024-10-09;01:33:13;42;15;right;{"vid1":86,"vid2":43,"vid3":43};1830.135
18;2024-10-09;01:48:21;29;40;left;{"vid1":30,"vid2":30,"vid3":30};927.865
19;2024-10-09;01:49:37;17;41;left;{"vid1":36,"vid2":36,"vid3":36};846.044
17;2024-10-09;01:33:13;43;31;left;{"vid1":44,"vid2":44,"vid3":44};1853.006
19;2024-10-09;01:49:37;18;10;middle;{"vid1":19,"vid2":19,"vid3":19};868.424
17;2024-10-09;01:33:13;44;18;right;{"vid1":45,"vid2":45,"vid3":45};1883.662
18;2024-10-09;01:48:21;30;26;right;{"vid1":62,"vid2":31,"vid3":31};1003.965
19;2024-10-09;01:49:37;19;4;middle;{"vid1":60,"vid2":40,"vid3":40};925.666
18;2024-10-09;01:48:21;31;8;left;{"vid1":32,"vid2":32,"vid3":32};1083.935
18;2024-10-09;01:48:21;32;44;right;{"vid1":33,"vid2":33,"vid3":33};1104.812
19;2024-10-09;01:49:37;20;0;left;{"vid1":42,"vid2":42,"vid3":21};1012.12
19;2024-10-09;01:49:37;21;17;middle;{"vid1":22,"vid2":22,"vid3":22};1029.686
19;2024-10-09;01:49:37;22;8;right;{"vid1":23,"vid2":23,"vid3":23};1056.66
19;2024-10-09;01:49:37;23;16;middle;{"vid1":48,"vid2":48,"vid3":24};1086.804
19;2024-10-09;01:49:37;24;33;middle;{"vid1":50,"vid2":50,"vid3":25};1129.716
19;2024-10-09;01:49:37;25;18;right;{"vid1":26,"vid2":26,"vid3":26};1157.541
18;2024-10-09;01:48:21;33;33;middle;{"vid1":34,"vid2":34,"vid3":34};1275.548
19;2024-10-09;01:49:37;26;7;right;{"vid1":54,"vid2":54,"vid3":27};1200.784
18;2024-10-09;01:48:21;34;18;left;{"vid1":35,"vid2":35,"vid3":35};1300.982
19;2024-10-09;01:49:37;27;25;middle;{"vid1":28,"vid2":56,"vid3":28};1223.256
18;2024-10-09;01:48:21;35;13;right;{"vid1":36,"vid2":36,"vid3":36};1341.816
19;2024-10-09;01:49:37;28;44;right;{"vid1":58,"vid2":58,"vid3":58};1270.861
18;2024-10-09;01:48:21;36;43;right;{"vid1":37,"vid2":37,"vid3":37};1367.882
19;2024-10-09;01:49:37;29;26;right;{"vid1":30,"vid2":30,"vid3":30};1290.377
19;2024-10-09;01:49:37;30;12;right;{"vid1":31,"vid2":31,"vid3":31};1303.513
18;2024-10-09;01:48:21;37;10;middle;{"vid1":38,"vid2":38,"vid3":38};1399.615
18;2024-10-09;01:48:21;38;31;middle;{"vid1":39,"vid2":39,"vid3":39};1463.248
19;2024-10-09;01:49:37;31;31;middle;{"vid1":64,"vid2":64,"vid3":32};1373.307
18;2024-10-09;01:48:21;39;34;right;{"vid1":40,"vid2":40,"vid3":40};1490.648
19;2024-10-09;01:49:37;32;29;left;{"vid1":33,"vid2":66,"vid3":33};1410.785
18;2024-10-09;01:48:21;40;1;middle;{"vid1":41,"vid2":41,"vid3":41};1524.015
19;2024-10-09;01:49:37;33;1;middle;{"vid1":34,"vid2":34,"vid3":34};1436.502
18;2024-10-09;01:48:21;41;32;middle;{"vid1":42,"vid2":42,"vid3":42};1546.015
18;2024-10-09;01:48:21;42;12;right;{"vid1":43,"vid2":43,"vid3":43};1572.332
19;2024-10-09;01:49:37;34;22;right;{"vid1":70,"vid2":70,"vid3":35};1481.363
19;2024-10-09;01:49:37;35;40;right;{"vid1":36,"vid2":36,"vid3":36};1503.5
18;2024-10-09;01:48:21;43;21;middle;{"vid1":44,"vid2":44,"vid3":44};1607.747
19;2024-10-09;01:49:37;36;28;left;{"vid1":37,"vid2":37,"vid3":37};1531.62
19;2024-10-09;01:49:37;37;30;right;{"vid1":38,"vid2":38,"vid3":38};1554.86
19;2024-10-09;01:49:37;38;42;left;{"vid1":39,"vid2":39,"vid3":39};1584.841
19;2024-10-09;01:49:37;39;2;right;{"vid1":40,"vid2":40,"vid3":40};1606.692
19;2024-10-09;01:49:37;40;19;middle;{"vid1":41,"vid2":41,"vid3":41};1622.853
19;2024-10-09;01:49:37;41;9;right;{"vid1":42,"vid2":42,"vid3":84};1650.225
19;2024-10-09;01:49:37;42;6;middle;{"vid1":43,"vid2":43,"vid3":43};1664.948
18;2024-10-09;01:48:21;44;5;left;{"vid1":45,"vid2":180,"vid3":180};1777.417
19;2024-10-09;01:49:37;43;21;right;{"vid1":44,"vid2":44,"vid3":44};1686.552
19;2024-10-09;01:49:37;44;37;middle;{"vid1":45,"vid2":45,"vid3":45};1706.378
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
20;2024-10-09;02:18:57;0;18;left;{"vid1":1,"vid2":1,"vid3":1};25.135
20;2024-10-09;02:18:57;1;8;right;{"vid1":2,"vid2":2,"vid3":2};51.602
20;2024-10-09;02:18:57;2;28;right;{"vid1":3,"vid2":3,"vid3":3};76.584
20;2024-10-09;02:18:57;3;7;middle;{"vid1":8,"vid2":8,"vid3":4};122.417
20;2024-10-09;02:18:57;4;21;left;{"vid1":5,"vid2":5,"vid3":5};146.741
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
21;2024-10-09;02:19:53;0;10;middle;{"vid1":2,"vid2":1,"vid3":2};47.691
20;2024-10-09;02:18:57;5;33;middle;{"vid1":12,"vid2":6,"vid3":6};177.773
20;2024-10-09;02:18:57;6;13;left;{"vid1":7,"vid2":7,"vid3":14};201.467
21;2024-10-09;02:19:53;1;30;left;{"vid1":4,"vid2":4,"vid3":4};111.727
20;2024-10-09;02:18:57;7;0;left;{"vid1":16,"vid2":8,"vid3":8};224.053
21;2024-10-09;02:19:53;2;11;middle;{"vid1":3,"vid2":3,"vid3":3};138.541
20;2024-10-09;02:18:57;8;44;right;{"vid1":18,"vid2":18,"vid3":9};254.653
21;2024-10-09;02:19:53;3;37;middle;{"vid1":4,"vid2":4,"vid3":4};163.754
20;2024-10-09;02:18:57;9;30;middle;{"vid1":10,"vid2":10,"vid3":10};284.152
21;2024-10-09;02:19:53;4;0;left;{"vid1":10,"vid2":5,"vid3":10};190.058
20;2024-10-09;02:18:57;10;20;left;{"vid1":11,"vid2":22,"vid3":11};311.65
21;2024-10-09;02:19:53;5;29;left;{"vid1":6,"vid2":6,"vid3":6};213.59
20;2024-10-09;02:18:57;11;27;middle;{"vid1":12,"vid2":12,"vid3":12};333.005
21;2024-10-09;02:19:53;6;3;left;{"vid1":7,"vid2":7,"vid3":7};234.415
20;2024-10-09;02:18:57;12;2;right;{"vid1":13,"vid2":13,"vid3":13};355.021
21;2024-10-09;02:19:53;7;12;left;{"vid1":8,"vid2":8,"vid3":8};256.773
20;2024-10-09;02:18:57;13;22;middle;{"vid1":28,"vid2":14,"vid3":14};381.101
20;2024-10-09;02:18:57;14;36;right;{"vid1":15,"vid2":15,"vid3":15};404.949
20;2024-10-09;02:18:57;15;24;left;{"vid1":16,"vid2":16,"vid3":16};428.784
21;2024-10-09;02:19:53;8;31;right;{"vid1":27,"vid2":9,"vid3":9};323.556
20;2024-10-09;02:18:57;16;37;left;{"vid1":17,"vid2":17,"vid3":17};448.253
21;2024-10-09;02:19:53;9;41;left;{"vid1":20,"vid2":10,"vid3":10};366.115
20;2024-10-09;02:18:57;17;5;right;{"vid1":36,"vid2":18,"vid3":18};489.004
20;2024-10-09;02:18:57;18;41;middle;{"vid1":19,"vid2":19,"vid3":19};518.886
21;2024-10-09;02:19:53;10;42;right;{"vid1":11,"vid2":11,"vid3":11};413.977
20;2024-10-09;02:18:57;19;39;right;{"vid1":20,"vid2":20,"vid3":20};535.062
21;2024-10-09;02:19:53;11;43;left;{"vid1":12,"vid2":12,"vid3":12};441.824
20;2024-10-09;02:18:57;20;26;middle;{"vid1":21,"vid2":21,"vid3":21};554.267
21;2024-10-09;02:19:53;12;38;left;{"vid1":13,"vid2":13,"vid3":13};465.281
20;2024-10-09;02:18:57;21;40;left;{"vid1":44,"vid2":22,"vid3":22};580.896
21;2024-10-09;02:19:53;13;26;middle;{"vid1":28,"vid2":28,"vid3":56};500.227
20;2024-10-09;02:18:57;22;11;right;{"vid1":46,"vid2":46,"vid3":23};612.546
20;2024-10-09;02:18:57;23;43;right;{"vid1":24,"vid2":24,"vid3":24};638.063
20;2024-10-09;02:18:57;24;38;middle;{"vid1":25,"vid2":25,"vid3":25};662.144
21;2024-10-09;02:19:53;14;44;right;{"vid1":15,"vid2":15,"vid3":15};553.502
20;2024-10-09;02:18:57;25;25;left;{"vid1":26,"vid2":26,"vid3":26};682.427
21;2024-10-09;02:19:53;15;2;right;{"vid1":16,"vid2":16,"vid3":16};575.666
21;2024-10-09;02:19:53;16;33;right;{"vid1":17,"vid2":17,"vid3":17};598.204
20;2024-10-09;02:18:57;26;15;right;{"vid1":54,"vid2":27,"vid3":27};721.545
21;2024-10-09;02:19:53;17;6;left;{"vid1":18,"vid2":18,"vid3":18};625.541
20;2024-10-09;02:18:57;27;12;left;{"vid1":28,"vid2":28,"vid3":28};739.195
21;2024-10-09;02:19:53;18;8;left;{"vid1":19,"vid2":19,"vid3":19};642.18
20;2024-10-09;02:18:57;28;9;middle;{"vid1":29,"vid2":58,"vid3":29};770.162
21;2024-10-09;02:19:53;19;7;left;{"vid1":20,"vid2":20,"vid3":20};661.823
20;2024-10-09;02:18:57;29;19;left;{"vid1":30,"vid2":30,"vid3":30};793.11
20;2024-10-09;02:18:57;30;10;middle;{"vid1":62,"vid2":31,"vid3":31};822.544
21;2024-10-09;02:19:53;20;24;left;{"vid1":21,"vid2":21,"vid3":21};720.511
20;2024-10-09;02:18:57;31;34;left;{"vid1":96,"vid2":32,"vid3":32};865.114
21;2024-10-09;02:19:53;21;23;right;{"vid1":66,"vid2":22,"vid3":22};763.258
20;2024-10-09;02:18:57;32;3;left;{"vid1":33,"vid2":33,"vid3":33};888.043
21;2024-10-09;02:19:53;22;13;left;{"vid1":23,"vid2":23,"vid3":23};794.328
21;2024-10-09;02:19:53;23;21;middle;{"vid1":96,"vid2":24,"vid3":24};865.819
20;2024-10-09;02:18:57;33;23;right;{"vid1":68,"vid2":68,"vid3":68};995.859
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
22;2024-10-09;02:33:23;0;0;middle;{"vid1":2,"vid2":3,"vid3":2};53.194
21;2024-10-09;02:19:53;24;20;left;{"vid1":50,"vid2":50,"vid3":25};906.81
22;2024-10-09;02:33:23;1;7;left;{"vid1":4,"vid2":4,"vid3":4};87.487
20;2024-10-09;02:18:57;34;42;right;{"vid1":140,"vid2":70,"vid3":70};1059.114
21;2024-10-09;02:19:53;25;5;left;{"vid1":78,"vid2":26,"vid3":26};969.492
22;2024-10-09;02:33:23;2;18;middle;{"vid1":6,"vid2":6,"vid3":6};138.071
20;2024-10-09;02:18:57;35;14;middle;{"vid1":108,"vid2":36,"vid3":36};1103.914
22;2024-10-09;02:33:23;3;32;right;{"vid1":8,"vid2":8,"vid3":8};171.513
20;2024-10-09;02:18:57;36;1;right;{"vid1":74,"vid2":74,"vid3":74};1160.984
20;2024-10-09;02:18:57;37;31;middle;{"vid1":38,"vid2":38,"vid3":38};1180.981
21;2024-10-09;02:19:53;26;34;left;{"vid1":54,"vid2":54,"vid3":27};1074.915
20;2024-10-09;02:18:57;38;6;right;{"vid1":39,"vid2":39,"vid3":39};1197.481
22;2024-10-09;02:33:23;4;4;left;{"vid1":15,"vid2":25,"vid3":15};249.748
20;2024-10-09;02:18:57;39;4;right;{"vid1":40,"vid2":40,"vid3":40};1220.95
22;2024-10-09;02:33:23;5;38;right;{"vid1":12,"vid2":12,"vid3":12};290.972
20;2024-10-09;02:18:57;40;35;right;{"vid1":82,"vid2":82,"vid3":41};1260.996
20;2024-10-09;02:18:57;41;17;right;{"vid1":42,"vid2":42,"vid3":42};1284.931
22;2024-10-09;02:33:23;6;2;left;{"vid1":14,"vid2":14,"vid3":14};339.914
20;2024-10-09;02:18:57;42;32;right;{"vid1":43,"vid2":43,"vid3":43};1303.564
22;2024-10-09;02:33:23;7;41;left;{"vid1":8,"vid2":16,"vid3":8};375.629
20;2024-10-09;02:18:57;43;29;middle;{"vid1":44,"vid2":88,"vid3":44};1325.703
20;2024-10-09;02:18:57;44;16;left;{"vid1":45,"vid2":45,"vid3":45};1347.447
21;2024-10-09;02:19:53;27;9;middle;{"vid1":28,"vid2":28,"vid3":112};1248.805
22;2024-10-09;02:33:23;8;39;right;{"vid1":18,"vid2":18,"vid3":9};412.36
21;2024-10-09;02:19:53;28;15;right;{"vid1":29,"vid2":29,"vid3":29};1269.382
22;2024-10-09;02:33:23;9;22;left;{"vid1":10,"vid2":20,"vid3":10};445.802
21;2024-10-09;02:19:53;29;16;right;{"vid1":30,"vid2":30,"vid3":90};1302.265
22;2024-10-09;02:33:23;10;29;middle;{"vid1":22,"vid2":22,"vid3":22};473.823
21;2024-10-09;02:19:53;30;4;middle;{"vid1":93,"vid2":62,"vid3":31};1348.705
22;2024-10-09;02:33:23;11;8;left;{"vid1":36,"vid2":36,"vid3":24};535.584
22;2024-10-09;02:33:23;12;44;right;{"vid1":26,"vid2":39,"vid3":26};586.392
22;2024-10-09;02:33:23;13;10;right;{"vid1":28,"vid2":14,"vid3":14};609.773
21;2024-10-09;02:19:53;31;22;right;{"vid1":128,"vid2":160,"vid3":64};1465.04
22;2024-10-09;02:33:23;14;11;right;{"vid1":30,"vid2":30,"vid3":15};633.085
21;2024-10-09;02:19:53;32;35;left;{"vid1":66,"vid2":66,"vid3":33};1501.201
22;2024-10-09;02:33:23;15;31;left;{"vid1":48,"vid2":32,"vid3":32};687.478
21;2024-10-09;02:19:53;33;40;left;{"vid1":68,"vid2":34,"vid3":34};1540.794
22;2024-10-09;02:33:23;16;43;middle;{"vid1":34,"vid2":51,"vid3":34};735.073
21;2024-10-09;02:19:53;34;19;left;{"vid1":105,"vid2":70,"vid3":35};1591.573
22;2024-10-09;02:33:23;17;42;right;{"vid1":36,"vid2":54,"vid3":36};787.805
21;2024-10-09;02:19:53;35;32;right;{"vid1":72,"vid2":108,"vid3":108};1673.576
22;2024-10-09;02:33:23;18;30;left;{"vid1":57,"vid2":38,"vid3":19};863.381
subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt
24;2024-10-09;02:49:23;0;34;middle;{"vid1":2,"vid2":2,"vid3":1};41.775
22;2024-10-09;02:33:23;19;16;right;{"vid1":40,"vid2":60,"vid3":40};930.375
24;2024-10-09;02:49:23;1;25;middle;{"vid1":4,"vid2":4,"vid3":4};74.224
21;2024-10-09;02:19:53;36;27;right;{"vid1":111,"vid2":74,"vid3":111};1801.598
22;2024-10-09;02:33:23;20;24;left;{"vid1":42,"vid2":42,"vid3":42};976.2
24;2024-10-09;02:49:23;2;9;left;{"vid1":3,"vid2":3,"vid3":3};98.179
21;2024-10-09;02:19:53;37;18;right;{"vid1":38,"vid2":38,"vid3":38};1825.99
24;2024-10-09;02:49:23;3;27;left;{"vid1":4,"vid2":4,"vid3":4};121.034
21;2024-10-09;02:19:53;38;36;right;{"vid1":39,"vid2":39,"vid3":39};1850.121
